Vitesse,iter,PWM,Moteur état,état machine, flowing state, isFlowing, flowingChrono, stoppedChrono, Courant, etat wattmetre,Kp, capteur, rCapteur, timestamp, dérivée 1, dérivée 2
0.00,9197,189.47,1,3,1,1,6239,0, 16.33,3,2.00,0.41,407.29,3154283,0.04,-0.00
0.00,9198,189.47,1,3,1,1,6320,0, 16.02,3,2.00,-0.01,-14.71,3154979,-0.43,-0.00
0.00,9199,186.17,1,3,1,1,6404,0, 15.74,3,2.00,-0.40,-396.67,3155675,-0.58,0.00
0.00,9200,186.17,1,3,1,1,6487,0, 14.88,3,2.00,-0.71,-705.63,3156371,-0.50,0.00
0.00,9201,186.17,1,3,1,1,6570,0, 14.94,3,2.00,-0.70,-701.35,3157067,-0.22,0.00
0.00,9202,185.35,1,3,1,1,6653,0, 15.50,3,2.00,-0.56,-562.01,3157763,0.10,0.00
0.00,9203,185.35,1,3,1,1,6736,0, 16.54,3,2.00,-0.56,-562.01,3158459,0.10,-0.00
0.00,9204,185.35,1,3,1,1,6819,0, 14.94,3,2.00,-0.56,-562.01,3159155,0.00,0.00
0.00,9205,185.15,1,3,1,1,6901,0, 12.79,3,2.00,-0.41,-410.77,3159851,0.11,0.00
0.00,9206,185.15,1,3,1,1,6983,0, 11.65,3,2.00,-0.26,-261.23,3160547,0.22,-0.00
0.00,9207,185.15,1,3,1,1,7067,0, 10.89,3,2.00,-0.40,-404.97,3161243,0.00,-0.00
0.00,9208,184.70,1,3,1,1,7150,0, 10.26,3,2.00,-0.34,-343.32,3161940,-0.06,0.00
0.00,9209,184.70,1,3,1,1,7232,0, 10.19,3,2.00,0.03,33.57,3162637,0.31,0.00
0.00,9210,184.70,1,3,1,1,7311,0, 11.75,3,2.00,0.35,353.64,3163334,0.50,-0.00
0.00,9211,186.61,1,3,1,1,7393,0, 12.69,3,2.00,0.26,263.85,3164031,0.17,-0.00
0.00,9212,186.61,1,3,1,1,7474,0, 12.69,3,2.00,-0.10,-103.52,3164728,-0.33,-0.00
0.00,9213,186.61,1,3,1,1,7558,0, 13.83,3,2.00,-0.10,-103.52,3165425,-0.26,0.00
0.00,9214,186.07,1,3,1,1,7641,0, 12.90,3,2.00,0.11,105.29,3166122,0.15,0.00
0.00,9215,186.07,1,3,1,1,7722,0, 12.14,3,2.00,0.44,435.97,3166819,0.39,0.00
0.00,9216,186.07,1,3,1,1,7802,0, 12.79,3,2.00,0.63,631.35,3167516,0.38,-0.00
0.00,9217,187.78,1,3,1,1,7883,0, 9.64,3,2.00,0.46,460.63,3168213,0.02,-0.00
0.00,9218,187.78,1,3,1,1,7963,0, 9.95,3,2.00,0.03,25.94,3168910,-0.43,-0.00
0.00,9219,187.78,1,3,1,1,8042,0, 12.48,3,2.00,0.03,25.94,3169607,-0.31,0.00
0.00,9220,186.84,1,3,1,1,8123,0, 12.41,3,2.00,0.10,95.89,3170304,0.05,0.00
0.00,9221,186.84,1,3,1,1,8202,0, 12.10,3,2.00,0.10,95.89,3171002,0.05,-0.00
0.00,9222,186.84,1,3,1,1,8282,0, 10.61,3,2.00,0.26,258.79,3171700,0.12,0.00
0.00,9223,187.42,1,3,1,1,8362,0, 11.20,3,2.00,0.15,154.54,3172398,0.04,-0.00
0.00,9224,187.42,1,3,1,1,8443,0, 11.58,3,2.00,-0.07,-70.07,3173096,-0.24,-0.00
0.00,9225,187.42,1,3,1,1,8527,0, 11.41,3,2.00,-0.09,-92.22,3173794,-0.18,0.00
0.00,9226,186.74,1,3,1,1,8609,0, 11.13,3,2.00,-0.06,-64.51,3174492,0.00,0.00
0.00,9227,186.74,1,3,1,1,8690,0, 10.99,3,2.00,-0.28,-278.44,3175190,-0.13,-0.00
0.00,9228,186.74,1,3,1,1,8774,0, 11.23,3,2.00,0.01,6.29,3175888,0.05,0.00
0.00,9229,188.67,1,3,1,1,8852,0, 11.06,3,2.00,0.41,405.09,3176586,0.49,0.00
0.00,9230,188.67,1,3,1,1,8932,0, 12.48,3,2.00,0.41,405.09,3177284,0.29,-0.00
0.00,9231,188.67,1,3,1,1,9013,0, 13.14,3,2.00,0.17,171.26,3177982,-0.17,-0.00
0.00,9232,186.58,1,3,1,1,9095,0, 14.36,3,2.00,-0.21,-206.36,3178680,-0.44,-0.00
0.00,9233,186.58,1,3,1,1,9179,0, 14.53,3,2.00,-0.56,-561.77,3179379,-0.52,0.00
0.00,9234,186.58,1,3,1,1,9263,0, 13.59,3,2.00,-0.82,-823.91,3180078,-0.44,0.00
0.00,9235,185.16,1,3,1,1,9346,0, 13.00,3,2.00,-0.55,-546.75,3180777,0.01,0.00
0.00,9236,185.16,1,3,1,1,9428,0, 12.97,3,2.00,-0.52,-515.56,3181476,0.22,-0.00
0.00,9237,185.16,1,3,1,1,9511,0, 13.04,3,2.00,-0.63,-631.16,3182175,-0.06,-0.00
0.00,9238,184.93,1,3,1,1,9596,0, 10.92,3,2.00,-0.43,-430.73,3182874,0.06,0.00
0.00,9239,184.93,1,3,1,1,9678,0, 10.02,3,2.00,-0.24,-243.96,3183573,0.28,-0.00
0.00,9240,184.93,1,3,1,1,9761,0, 9.85,3,2.00,-0.24,-243.96,3184272,0.13,-0.00
0.00,9241,184.49,1,3,1,1,9843,0, 9.54,3,2.00,-0.35,-354.61,3184971,-0.08,-0.00
0.00,9242,184.49,1,3,1,1,9927,0, 10.54,3,2.00,-0.11,-106.45,3185670,0.10,0.00
0.00,9243,184.49,1,3,1,1,10009,0, 10.44,3,2.00,0.06,56.95,3186369,0.29,-0.00
0.00,9244,185.42,1,3,1,1,10089,0, 10.23,3,2.00,0.02,20.08,3187068,0.09,-0.00
0.00,9245,185.42,1,3,1,1,10170,0, 9.95,3,2.00,0.48,475.16,3187768,0.30,0.00
0.00,9246,185.42,1,3,1,1,10251,0, 9.67,3,2.00,0.59,593.69,3188468,0.41,-0.00
0.00,9247,188.95,1,3,1,1,10332,0, 11.17,3,2.00,0.92,917.48,3189168,0.32,0.00
0.00,9248,188.95,1,2,1,1,10413,0, 11.86,3,2.00,1.27,1271.97,3189868,0.48,0.00
0.00,9249,188.95,1,2,1,1,10495,0, 12.31,3,2.00,1.27,1271.97,3190568,0.25,-0.00
0.00,9250,191.82,1,2,1,1,10578,0, 13.59,3,2.00,1.37,1370.79,3191268,0.07,0.00
0.00,9251,191.82,1,2,1,1,10661,0, 14.81,3,2.00,1.37,1370.79,3191968,0.07,-0.00
0.00,9252,191.82,1,2,1,1,10744,0, 16.26,3,2.00,0.91,910.95,3192668,-0.33,-0.00
0.00,9253,190.25,1,2,1,1,10827,0, 15.74,3,2.00,0.51,508.06,3193368,-0.62,0.00
0.00,9254,190.25,1,2,1,1,10909,0, 14.49,3,2.00,0.57,570.37,3194068,-0.24,0.00
0.00,9255,190.25,1,2,1,1,10992,0, 11.34,3,2.00,1.16,1161.38,3194768,0.47,0.00
0.00,9256,195.02,1,2,1,1,11073,0, 11.82,3,2.00,1.37,1367.98,3195468,0.57,-0.00
0.00,9257,195.02,1,2,1,1,11156,0, 14.42,3,2.00,1.06,1064.88,3196169,-0.07,-0.00
0.00,9258,195.02,1,2,1,1,11240,0, 16.40,3,2.00,0.54,542.48,3196870,-0.59,-0.00
0.00,9259,192.01,1,3,1,1,11324,0, 18.62,3,2.00,0.20,204.59,3197571,-0.61,0.00
0.00,9260,192.01,1,3,1,1,11406,0, 14.18,3,2.00,0.20,204.59,3198272,-0.24,0.00
0.00,9261,192.01,1,3,1,1,11488,0, 12.90,3,2.00,0.23,227.66,3198973,0.02,0.00
0.00,9262,191.21,1,3,1,1,11569,0, 11.06,3,2.00,-0.21,-212.34,3199674,-0.30,-0.00
0.00,9263,191.21,1,3,1,1,11655,0, 11.06,3,2.00,-0.08,-81.54,3200375,-0.22,0.00
0.00,9264,191.21,1,3,1,1,11738,0, 12.69,3,2.00,0.01,6.84,3201076,0.16,-0.00
0.00,9265,191.29,1,3,1,1,11818,0, 10.12,3,2.00,-0.16,-161.93,3201777,-0.06,-0.00
0.00,9266,191.29,1,3,1,1,11903,0, 6.35,3,2.00,-0.29,-292.05,3202478,-0.21,0.00
0.00,9267,191.29,1,3,1,1,11987,0, 6.38,3,2.00,-0.29,-292.05,3203179,-0.09,0.00
0.00,9268,192.43,1,3,1,1,12070,0, 6.90,3,2.00,0.19,186.58,3203880,0.34,0.00
0.00,9269,192.43,1,3,1,1,12150,0, 10.47,3,2.00,0.19,186.58,3204582,0.34,-0.00
0.00,9270,192.43,1,3,1,1,12232,0, 14.42,3,2.00,0.19,186.58,3205284,0.00,0.00
0.00,9271,191.89,1,3,1,1,12314,0, 12.27,3,2.00,0.02,24.96,3205986,-0.12,-0.00
0.00,9272,191.89,1,3,1,1,12395,0, 8.25,3,2.00,-0.51,-511.41,3206688,-0.50,-0.00
0.00,9273,191.89,1,3,1,1,12479,0, 8.88,3,2.00,-0.34,-339.84,3207390,-0.26,0.00
0.00,9274,192.30,1,3,1,1,12562,0, 9.19,3,2.00,0.09,93.38,3208092,0.43,0.00
0.00,9275,192.30,1,3,1,1,12641,0, 9.05,3,2.00,0.13,125.49,3208794,0.33,-0.00
0.00,9276,192.30,1,3,1,1,12723,0, 9.67,3,2.00,0.03,34.06,3209496,-0.04,-0.00
0.00,9277,190.73,1,3,1,1,12804,0, 10.75,3,2.00,-0.32,-316.96,3210198,-0.32,-0.00
0.00,9278,190.73,1,3,1,1,12889,0, 14.84,3,2.00,-0.45,-452.64,3210900,-0.35,0.00
0.00,9279,190.73,1,3,1,1,12973,0, 13.25,3,2.00,-0.80,-801.94,3211602,-0.35,-0.00
0.00,9280,188.44,1,3,1,1,13059,0, 13.83,3,2.00,-0.80,-801.94,3212304,-0.25,0.00
0.00,9281,188.44,1,3,1,1,13143,0, 13.52,3,2.00,-0.62,-621.83,3213007,0.13,0.00
0.00,9282,188.44,1,3,1,1,13226,0, 13.59,3,2.00,-0.63,-629.46,3213710,0.12,-0.00
0.00,9283,188.28,1,3,1,1,13310,0, 12.76,3,2.00,-0.59,-586.67,3214413,0.03,0.00
0.00,9284,188.28,1,3,1,1,13394,0, 10.85,3,2.00,-0.84,-843.75,3215116,-0.15,-0.00
0.00,9285,188.28,1,3,1,1,13479,0, 10.78,3,2.00,-0.84,-843.75,3215819,-0.18,0.00
0.00,9286,187.75,1,3,1,1,13563,0, 10.61,3,2.00,-0.46,-461.73,3216522,0.27,0.00
0.00,9287,187.75,1,3,1,1,13647,0, 11.41,3,2.00,-0.28,-284.36,3217225,0.40,-0.00
0.00,9288,187.75,1,3,1,1,13731,0, 11.86,3,2.00,-0.30,-295.17,3217928,0.12,-0.00
0.00,9289,186.13,1,3,1,1,13815,0, 11.44,3,2.00,-0.66,-659.73,3218631,-0.27,-0.00
0.00,9290,186.13,1,3,1,1,13900,0, 11.89,3,2.00,-0.85,-845.95,3219334,-0.39,0.00
0.00,9291,186.13,1,3,1,1,13985,0, 11.58,3,2.00,-0.85,-850.95,3220037,-0.14,0.00
0.00,9292,184.39,1,3,1,1,14069,0, 10.82,3,2.00,-0.85,-850.95,3220740,-0.00,0.00
0.00,9293,184.39,1,3,1,1,14153,0, 9.99,3,2.00,-0.30,-303.83,3221444,0.39,0.00
0.00,9294,184.39,1,3,1,1,14235,0, 9.15,3,2.00,0.05,53.04,3222148,0.64,-0.00
0.00,9295,187.69,1,3,1,1,14315,0, 8.22,3,2.00,0.26,262.39,3222852,0.40,-0.00
0.00,9296,187.69,1,3,1,1,14396,0, 8.95,3,2.00,0.15,151.86,3223556,0.07,-0.00
0.00,9297,187.69,1,3,1,1,14477,0, 10.16,3,2.00,-0.27,-273.93,3224260,-0.38,-0.00
0.00,9298,185.09,1,3,1,1,14562,0, 9.05,3,2.00,-0.34,-339.11,3224964,-0.35,0.00
0.00,9299,185.09,1,3,1,1,14646,0, 9.74,3,2.00,-0.05,-52.25,3225668,0.16,0.00
0.00,9300,185.09,1,3,1,1,14727,0, 10.99,3,2.00,0.18,176.33,3226372,0.37,-0.00
0.00,9301,188.22,1,3,1,1,14809,0, 10.51,3,2.00,0.48,484.56,3227076,0.38,0.00
0.00,9302,188.22,1,3,1,1,14890,0, 10.09,3,2.00,0.48,484.56,3227780,0.22,-0.00
0.00,9303,188.22,1,3,1,1,14972,0, 9.74,3,2.00,0.86,862.73,3228484,0.27,0.00
0.00,9304,189.54,1,3,1,1,15053,0, 9.88,3,2.00,0.72,715.94,3229188,0.16,-0.00
0.00,9305,189.54,1,3,1,1,15134,0, 9.57,3,2.00,0.79,787.66,3229893,-0.05,0.00
0.00,9306,189.54,1,3,1,1,15215,0, 11.03,3,2.00,0.68,679.26,3230598,-0.03,-0.00
0.00,9307,189.56,1,3,1,1,15297,0, 12.59,3,2.00,0.47,470.64,3231303,-0.22,-0.00
0.00,9308,189.56,1,3,1,1,15381,0, 11.69,3,2.00,0.61,610.66,3232008,-0.05,0.00
0.00,9309,189.56,1,3,1,1,15463,0, 11.30,3,2.00,0.77,773.25,3232713,0.21,0.00
0.00,9310,190.72,1,3,1,1,15544,0, 10.99,3,2.00,0.54,538.88,3233418,-0.05,-0.00
0.00,9311,190.72,1,3,1,1,15627,0, 10.85,3,2.00,0.54,538.88,3234123,-0.17,0.00
0.00,9312,190.72,1,3,1,1,15710,0, 9.57,3,2.00,0.58,578.43,3234828,0.03,0.00
0.00,9313,189.88,1,3,1,1,15790,0, 10.23,3,2.00,0.13,133.79,3235533,-0.29,-0.00
0.00,9314,189.88,1,3,1,1,15873,0, 10.89,3,2.00,-0.04,-39.43,3236238,-0.44,0.00
0.00,9315,189.88,1,3,1,1,15956,0, 10.64,3,2.00,0.05,51.94,3236943,-0.06,0.00
0.00,9316,189.10,1,3,1,1,16037,0, 10.16,3,2.00,-0.16,-159.67,3237648,-0.09,-0.00
0.00,9317,189.10,1,3,1,1,16123,0, 10.30,3,2.00,-0.09,-94.24,3238353,-0.10,0.00
0.00,9318,189.10,1,3,1,1,16206,0, 10.75,3,2.00,0.29,288.45,3239059,0.32,0.00
0.00,9319,190.65,1,3,1,1,16287,0, 10.47,3,2.00,0.25,245.06,3239765,0.24,-0.00
0.00,9320,190.65,1,3,1,1,16369,0, 12.10,3,2.00,0.25,251.04,3240471,-0.03,0.00
0.00,9321,190.65,1,3,1,1,16452,0, 11.62,3,2.00,0.25,251.04,3241177,0.00,-0.00
0.00,9322,190.89,1,3,1,1,16533,0, 12.00,3,2.00,0.26,258.24,3241883,0.01,0.00
0.00,9323,190.89,1,3,1,1,16614,0, 13.07,3,2.00,0.30,300.35,3242589,0.03,0.00
0.00,9324,190.89,1,3,1,1,16695,0, 11.62,3,2.00,0.51,512.57,3243295,0.18,0.00
0.00,9325,191.62,1,3,1,1,16777,0, 10.99,3,2.00,0.34,338.13,3244001,0.03,-0.00
0.00,9326,191.62,1,3,1,1,16859,0, 11.65,3,2.00,0.18,179.26,3244707,-0.24,0.00
0.00,9327,191.62,1,3,1,1,16941,0, 12.14,3,2.00,0.17,174.07,3245413,-0.12,0.00
0.00,9328,190.67,1,3,1,1,17023,0, 12.90,3,2.00,-0.02,-17.33,3246119,-0.14,-0.00
0.00,9329,190.67,1,3,1,1,17108,0, 11.86,3,2.00,-0.25,-252.26,3246825,-0.30,-0.00
0.00,9330,190.67,1,3,1,1,17193,0, 10.68,3,2.00,-0.17,-171.33,3247532,-0.11,0.00
0.00,9331,190.19,1,3,1,1,17277,0, 10.61,3,2.00,-0.17,-171.33,3248239,0.06,-0.00
0.00,9332,190.19,1,3,1,1,17361,0, 10.61,3,2.00,-0.15,-152.65,3248946,0.01,0.00
0.00,9333,190.19,1,3,1,1,17445,0, 11.23,3,2.00,0.12,118.84,3249653,0.21,0.00
0.00,9334,189.97,1,3,1,1,17526,0, 11.65,3,2.00,-0.18,-177.25,3250360,-0.02,-0.00
0.00,9335,189.97,1,3,1,1,17611,0, 11.41,3,2.00,-0.56,-561.95,3251067,-0.48,-0.00
0.00,9336,189.97,1,3,1,1,17696,0, 11.23,3,2.00,-0.36,-361.63,3251774,-0.13,0.00
0.00,9337,189.69,1,3,1,1,17781,0, 10.33,3,2.00,-0.18,-175.23,3252481,0.27,-0.00
0.00,9338,189.69,1,3,1,1,17865,0, 8.43,3,2.00,-0.07,-72.27,3253188,0.20,-0.00
0.00,9339,189.69,1,3,1,1,17947,0, 8.56,3,2.00,0.35,353.88,3253895,0.37,0.00
0.00,9340,193.11,1,3,1,1,18026,0, 9.26,3,2.00,0.73,727.23,3254602,0.57,-0.00
0.00,9341,193.11,1,3,1,1,18108,0, 9.36,3,2.00,0.73,732.85,3255309,0.27,-0.00
0.00,9342,193.11,1,3,1,1,18189,0, 10.30,3,2.00,0.73,732.85,3256017,0.00,-0.00
0.00,9343,192.03,1,3,1,1,18271,0, 7.70,3,2.00,0.29,288.76,3256725,-0.31,-0.00
0.00,9344,192.03,1,3,1,1,18353,0, 9.57,3,2.00,-0.36,-364.75,3257433,-0.78,-0.00
0.00,9345,192.03,1,3,1,1,18438,0, 10.19,3,2.00,-0.21,-211.55,3258141,-0.35,0.00
0.00,9346,192.80,1,3,1,1,18522,0, 9.15,3,2.00,0.31,311.77,3258849,0.48,0.00
0.00,9347,192.80,1,3,1,1,18602,0, 9.33,3,2.00,0.39,390.14,3259557,0.42,-0.00
0.00,9348,192.80,1,3,1,1,18683,0, 9.99,3,2.00,0.15,146.97,3260265,-0.12,-0.00
0.00,9349,190.91,1,3,1,1,18765,0, 7.45,3,2.00,-0.27,-268.92,3260973,-0.47,-0.00
0.00,9350,190.91,1,3,1,1,18850,0, 7.70,3,2.00,-0.28,-281.07,3261681,-0.30,0.00
0.00,9351,190.91,1,3,1,1,18933,0, 11.17,3,2.00,-0.19,-187.56,3262389,0.06,0.00
0.00,9352,191.10,1,3,1,1,19016,0, 10.30,3,2.00,-0.19,-187.56,3263097,0.07,-0.00
0.00,9353,191.10,1,3,1,1,19100,0, 12.41,3,2.00,-0.69,-694.03,3263805,-0.36,-0.00
0.00,9354,191.10,1,3,1,1,19186,0, 12.48,3,2.00,-0.43,-426.82,3264514,-0.17,0.00
0.00,9355,191.22,1,3,1,1,19270,0, 11.82,3,2.00,-0.08,-76.05,3265223,0.44,0.00
0.00,9356,191.22,1,3,1,1,19352,0, 11.51,3,2.00,0.05,47.97,3265932,0.33,-0.00
0.00,9357,191.22,1,3,1,1,19432,0, 11.48,3,2.00,0.05,47.97,3266641,0.09,-0.00
0.00,9358,191.34,1,3,1,1,19514,0, 11.13,3,2.00,-0.00,-3.66,3267350,-0.04,-0.00
0.00,9359,191.34,1,3,1,1,19597,0, 10.40,3,2.00,0.17,173.03,3268059,0.09,0.00
0.00,9360,191.34,1,3,1,1,19678,0, 11.41,3,2.00,0.26,259.16,3268768,0.19,-0.00
0.00,9361,190.61,1,3,1,1,19760,0, 13.00,3,2.00,-0.17,-169.92,3269477,-0.24,-0.00
0.00,9362,190.61,1,3,1,1,19846,0, 12.31,3,2.00,-0.73,-733.64,3270186,-0.70,-0.00
0.00,9363,190.61,1,3,1,1,19931,0, 12.14,3,2.00,-0.73,-733.64,3270895,-0.40,0.00
0.00,9364,189.42,1,3,1,1,20015,0, 10.44,3,2.00,-0.42,-415.16,3271604,0.22,0.00
0.00,9365,189.42,1,3,1,1,20098,0, 9.71,3,2.00,-0.24,-242.92,3272313,0.35,-0.00
0.00,9366,189.42,1,3,1,1,20182,0, 10.68,3,2.00,-0.16,-157.71,3273023,0.18,-0.00
0.00,9367,190.50,1,3,1,1,20266,0, 10.82,3,2.00,-0.02,-20.02,3273733,0.16,0.00
0.00,9368,190.50,1,3,1,1,20348,0, 11.30,3,2.00,-0.25,-253.97,3274443,-0.07,-0.00
0.00,9369,190.50,1,3,1,1,20434,0, 11.27,3,2.00,-0.62,-621.46,3275153,-0.42,-0.00
0.00,9370,186.09,1,3,1,1,20519,0, 10.68,3,2.00,-1.04,-1039.12,3275863,-0.55,-0.00
0.00,9371,186.09,1,3,1,1,20605,0, 11.30,3,2.00,-0.84,-841.25,3276573,-0.15,0.00
0.00,9372,186.09,1,3,1,1,20689,0, 10.64,3,2.00,-0.33,-326.35,3277283,0.50,0.00
0.00,9373,190.12,1,3,1,1,20773,0, 9.64,3,2.00,0.23,226.14,3277993,0.75,0.00
0.00,9374,190.12,1,3,1,1,20853,0, 9.95,3,2.00,0.05,51.64,3278703,0.27,-0.00
0.00,9375,190.12,1,3,1,1,20933,0, 8.91,3,2.00,0.05,51.64,3279413,-0.12,0.00
0.00,9376,189.05,1,3,1,1,21012,0, 10.02,3,2.00,0.03,28.93,3280123,-0.02,-0.00
0.00,9377,189.05,1,3,1,1,21094,0, 11.72,3,2.00,0.38,384.58,3280833,0.23,0.00
0.00,9378,189.05,1,3,1,1,21176,0, 10.71,3,2.00,0.32,323.97,3281544,0.21,-0.00
0.00,9379,188.80,1,3,1,1,21258,0, 10.99,3,2.00,-0.07,-67.26,3282255,-0.32,-0.00
0.00,9380,188.80,1,3,1,1,21342,0, 11.44,3,2.00,0.13,131.16,3282966,-0.14,0.00
0.00,9381,188.80,1,3,1,1,21424,0, 10.02,3,2.00,0.38,377.14,3283677,0.31,0.00
0.00,9382,190.29,1,3,1,1,21506,0, 10.68,3,2.00,0.31,312.68,3284388,0.13,-0.00
0.00,9383,190.29,1,3,1,1,21588,0, 12.14,3,2.00,-0.01,-10.25,3285099,-0.27,-0.00
0.00,9384,190.29,1,3,1,1,21672,0, 11.23,3,2.00,-0.01,-10.25,3285810,-0.23,0.00
0.00,9385,187.86,1,3,1,1,21755,0, 11.37,3,2.00,-0.36,-357.91,3286521,-0.24,-0.00
0.00,9386,187.86,1,3,1,1,21841,0, 12.66,3,2.00,-0.21,-208.56,3287232,-0.14,0.00
0.00,9387,187.86,1,3,1,1,21925,0, 10.61,3,2.00,0.01,10.68,3287943,0.26,0.00
0.00,9388,186.61,1,3,1,1,22005,0, 9.33,3,2.00,-0.60,-603.21,3288654,-0.28,-0.00
0.00,9389,186.61,1,3,1,1,22089,0, 8.81,3,2.00,-1.02,-1019.96,3289365,-0.72,0.00
0.00,9390,186.61,1,3,1,1,22174,0, 6.83,3,2.00,-0.52,-522.16,3290077,0.06,0.00
0.00,9391,187.87,1,3,1,1,22256,0, 7.73,3,2.00,-0.09,-89.72,3290789,0.65,-0.00
0.00,9392,187.87,1,3,1,1,22337,0, 9.29,3,2.00,0.07,67.93,3291501,0.41,-0.00
0.00,9393,187.87,1,3,1,1,22417,0, 8.74,3,2.00,0.14,140.93,3292213,0.16,-0.00
0.00,9394,188.42,1,3,1,1,22499,0, 9.26,3,2.00,0.14,140.93,3292925,0.05,-0.00
0.00,9395,188.42,1,3,1,1,22580,0, 10.37,3,2.00,0.11,108.95,3293637,-0.02,-0.00
0.00,9396,188.42,1,3,1,1,22663,0, 9.85,3,2.00,-0.03,-34.36,3294349,-0.12,-0.00
0.00,9397,188.89,1,3,1,1,22746,0, 10.64,3,2.00,0.23,228.76,3295061,0.08,0.00
0.00,9398,188.89,1,3,1,1,22827,0, 11.82,3,2.00,-0.08,-75.26,3295773,-0.03,-0.00
0.00,9399,188.89,1,3,1,1,22912,0, 11.79,3,2.00,0.05,52.67,3296485,-0.12,0.00
0.00,9400,189.04,1,3,1,1,22993,0, 11.65,3,2.00,0.19,186.65,3297197,0.18,0.00
0.00,9401,189.04,1,3,1,1,23074,0, 8.01,3,2.00,-0.09,-88.01,3297909,-0.10,-0.00
0.00,9402,189.04,1,3,1,1,23157,0, 9.02,3,2.00,-0.51,-514.65,3298622,-0.49,-0.00
0.00,9403,185.89,1,3,1,1,23242,0, 12.52,3,2.00,-0.66,-659.73,3299335,-0.40,0.00
0.00,9404,185.89,1,3,1,1,23326,0, 10.85,3,2.00,-0.66,-659.73,3300048,-0.10,0.00
0.00,9405,185.89,1,3,1,1,23410,0, 10.37,3,2.00,-0.74,-741.82,3300761,-0.06,-0.00
0.00,9406,184.77,1,3,1,1,23496,0, 7.66,3,2.00,-0.78,-779.42,3301474,-0.08,0.00
0.00,9407,184.77,1,3,1,1,23579,0, 5.34,3,2.00,-0.81,-807.31,3302187,-0.05,0.00
0.00,9408,184.77,1,3,1,1,23662,0, 5.89,3,2.00,-0.81,-807.31,3302900,-0.02,0.00
0.00,9409,183.97,1,3,1,1,23744,0, 5.96,3,2.00,-0.68,-684.63,3303613,0.09,0.00
0.00,9410,183.97,1,3,1,1,23826,0, 6.38,3,2.00,-0.72,-724.12,3304326,0.06,-0.00
0.00,9411,183.97,1,3,1,1,23910,0, 8.43,3,2.00,-0.48,-477.66,3305039,0.15,0.00
0.00,9412,185.23,1,3,1,1,23992,0, 10.68,3,2.00,-0.10,-98.27,3305752,0.44,0.00
0.00,9413,185.23,1,3,1,1,24074,0, 10.06,3,2.00,-0.13,-126.22,3306465,0.25,-0.00
0.00,9414,185.23,1,3,1,1,24158,0, 8.53,3,2.00,-0.25,-247.07,3307179,-0.10,-0.00
0.00,9415,184.17,1,3,1,1,24243,0, 8.77,3,2.00,-0.25,-247.07,3307893,-0.08,0.00
0.00,9416,184.17,1,3,1,1,24326,0, 7.42,3,2.00,0.11,107.36,3308607,0.25,0.00
0.00,9417,184.17,1,3,1,1,24406,0, 8.50,3,2.00,0.39,386.66,3309321,0.44,-0.00
0.00,9418,187.70,1,3,1,1,24487,0, 8.98,3,2.00,0.69,691.65,3310035,0.41,0.00
0.00,9419,187.70,1,3,1,1,24568,0, 7.63,3,2.00,0.37,370.36,3310749,-0.01,-0.00
0.00,9420,187.70,1,3,1,1,24650,0, 6.31,3,2.00,-0.32,-318.54,3311463,-0.71,-0.00
0.00,9421,183.88,1,3,1,1,24734,0, 7.87,3,2.00,-0.40,-395.26,3312177,-0.54,0.00
0.00,9422,183.88,1,3,1,1,24817,0, 10.37,3,2.00,-0.28,-281.43,3312891,0.03,0.00
0.00,9423,183.88,1,3,1,1,24901,0, 8.74,3,2.00,0.15,151.06,3313605,0.38,0.00
0.00,9424,186.89,1,3,1,1,24980,0, 10.58,3,2.00,0.36,360.96,3314319,0.45,-0.00
0.00,9425,186.89,1,3,1,1,25062,0, 10.89,3,2.00,0.36,360.96,3315033,0.15,-0.00
0.00,9426,186.89,1,3,1,1,25144,0, 11.69,3,2.00,0.04,44.98,3315748,-0.22,-0.00
0.00,9427,180.73,1,3,1,1,25227,0, 14.46,3,2.00,-1.19,-1190.61,3316463,-1.09,-0.00
0.00,9428,180.73,1,3,1,1,25313,0, 14.25,3,2.00,-2.01,-2009.95,3317178,-1.44,0.00
0.00,9429,180.73,1,3,1,1,25398,0, 11.89,3,2.00,-1.54,-1541.02,3317893,-0.25,0.00
0.00,9430,183.56,1,3,1,1,25483,0, 10.37,3,2.00,-0.23,-225.22,3318608,1.25,0.00
0.00,9431,183.56,1,3,1,1,25567,0, 10.78,3,2.00,0.67,674.13,3319323,1.55,-0.00
0.00,9432,183.56,1,3,1,1,25649,0, 11.62,3,2.00,0.48,484.07,3320038,0.50,-0.00
0.00,9433,180.36,1,3,1,1,25731,0, 12.27,3,2.00,-0.80,-799.01,3320753,-1.03,-0.00
0.00,9434,180.36,1,3,1,1,25816,0, 12.10,3,2.00,-2.02,-2018.55,3321468,-1.75,0.00
0.00,9435,180.36,1,3,1,1,25902,0, 11.20,3,2.00,-2.29,-2287.84,3322183,-1.04,0.00
0.00,9436,176.09,1,3,1,1,25987,0, 10.89,3,2.00,-1.60,-1599.73,3322898,0.29,0.00
0.00,9437,176.09,1,3,1,1,26071,0, 11.13,3,2.00,-1.60,-1599.73,3323613,0.48,-0.00
0.00,9438,176.09,1,3,1,1,26156,0, 10.06,3,2.00,-1.18,-1179.93,3324329,0.29,0.00
0.00,9439,176.48,1,3,1,1,26241,0, 8.36,3,2.00,-0.98,-976.14,3325045,0.44,-0.00
